duration,input.all_runs_events,input.doc_id,input.lowercase_sentence,input.sentence,input.sentence_id,job,output.selectedtags_desc,output.selectedtags_desc.annotations,output.selectedtags_desc.unique_annotations,worker,uqs,unit_annotation_score,uqs_initial,unit_annotation_score_initial,validated_event,no_of_annotations,validated_event_final_score,validated_event_initial_score,Experts
44.0,denied__16__22###accepting__23__32###alleged__159__166###campaign__41__49###denied accepting__16__32,nyt_20130321_sarkozy,"mr. sarkozy has denied accepting illegal campaign funds from ms. bettencourt , either personally or through his party treasurer at the time , eric woerth , as alleged by her former butler 0","Mr. Sarkozy has denied accepting illegal campaign funds from Ms. Bettencourt , either personally or through his party treasurer at the time , Eric Woerth , as alleged by her former butler .",1,../../data/pilot_crowd_data/raw_data/f1321915_events_allmotivation,"Counter({'denied__16__22': 14, 'accepting__23__32': 13, 'alleged__159__166': 12, 'denied accepting__16__32': 10, 'campaign__41__49': 9})",58,5,20,0.6243929152339525,"Counter({'denied__16__22': 0.8110127258791258, 'alleged__159__166': 0.717644208593083, 'accepting__23__32': 0.682524774059414, 'denied accepting__16__32': 0.5987395932838234, 'campaign__41__49': 0.4869124189811234})",0.5347761922535873,"Counter({'denied__16__22': 0.7, 'accepting__23__32': 0.65, 'alleged__159__166': 0.6, 'denied accepting__16__32': 0.5, 'campaign__41__49': 0.45})",campaign__41__49,9,0.4869124189811234,0.45,0.0
44.0,denied__16__22###accepting__23__32###alleged__159__166###campaign__41__49###denied accepting__16__32,nyt_20130321_sarkozy,"mr. sarkozy has denied accepting illegal campaign funds from ms. bettencourt , either personally or through his party treasurer at the time , eric woerth , as alleged by her former butler 0","Mr. Sarkozy has denied accepting illegal campaign funds from Ms. Bettencourt , either personally or through his party treasurer at the time , Eric Woerth , as alleged by her former butler .",1,../../data/pilot_crowd_data/raw_data/f1321915_events_allmotivation,"Counter({'denied__16__22': 14, 'accepting__23__32': 13, 'alleged__159__166': 12, 'denied accepting__16__32': 10, 'campaign__41__49': 9})",58,5,20,0.6243929152339525,"Counter({'denied__16__22': 0.8110127258791258, 'alleged__159__166': 0.717644208593083, 'accepting__23__32': 0.682524774059414, 'denied accepting__16__32': 0.5987395932838234, 'campaign__41__49': 0.4869124189811234})",0.5347761922535873,"Counter({'denied__16__22': 0.7, 'accepting__23__32': 0.65, 'alleged__159__166': 0.6, 'denied accepting__16__32': 0.5, 'campaign__41__49': 0.45})",denied accepting__16__32,10,0.5987395932838234,0.5,0.0
44.0,denied__16__22###accepting__23__32###alleged__159__166###campaign__41__49###denied accepting__16__32,nyt_20130321_sarkozy,"mr. sarkozy has denied accepting illegal campaign funds from ms. bettencourt , either personally or through his party treasurer at the time , eric woerth , as alleged by her former butler 0","Mr. Sarkozy has denied accepting illegal campaign funds from Ms. Bettencourt , either personally or through his party treasurer at the time , Eric Woerth , as alleged by her former butler .",1,../../data/pilot_crowd_data/raw_data/f1321915_events_allmotivation,"Counter({'denied__16__22': 14, 'accepting__23__32': 13, 'alleged__159__166': 12, 'denied accepting__16__32': 10, 'campaign__41__49': 9})",58,5,20,0.6243929152339525,"Counter({'denied__16__22': 0.8110127258791258, 'alleged__159__166': 0.717644208593083, 'accepting__23__32': 0.682524774059414, 'denied accepting__16__32': 0.5987395932838234, 'campaign__41__49': 0.4869124189811234})",0.5347761922535873,"Counter({'denied__16__22': 0.7, 'accepting__23__32': 0.65, 'alleged__159__166': 0.6, 'denied accepting__16__32': 0.5, 'campaign__41__49': 0.45})",no_event,0,0.0,0.0,0.0
48.2,called__41__47###decision__61__69###indicates__78__87###believes__103__111###crime__150__155###committed__138__147,nyt_20130321_sarkozy,"mr. sarkozy s lawyer , thierry herzog , called the judge s decision , which indicates that the judge believes that mr. sarkozy probably committed a crime , `` incoherent nan and `` unjust 0 nan","Mr. Sarkozy 's lawyer , Thierry Herzog , called the judge 's decision , which indicates that the judge believes that Mr. Sarkozy probably committed a crime , `` incoherent nan and `` unjust “ .",2,../../data/pilot_crowd_data/raw_data/f1321915_events_allmotivation,"Counter({'called__41__47': 14, 'indicates__78__87': 12, 'decision__61__69': 11, 'crime__150__155': 11, 'believes__103__111': 11, 'committed__138__147': 10, 'no_event': 1})",70,7,20,0.6717827052660361,"Counter({'called__41__47': 0.8576387662173266, 'indicates__78__87': 0.7708982798776342, 'believes__103__111': 0.7143694564931432, 'committed__138__147': 0.6863518441389861, 'decision__61__69': 0.6745771411293157, 'crime__150__155': 0.6401711124041753, 'no_event': 0.0})",0.4889636394687562,"Counter({'called__41__47': 0.7, 'indicates__78__87': 0.6, 'decision__61__69': 0.55, 'crime__150__155': 0.55, 'believes__103__111': 0.55, 'committed__138__147': 0.5, 'no_event': 0.05})",called__41__47,14,0.8576387662173266,0.7,1.0
48.2,called__41__47###decision__61__69###indicates__78__87###believes__103__111###crime__150__155###committed__138__147,nyt_20130321_sarkozy,"mr. sarkozy s lawyer , thierry herzog , called the judge s decision , which indicates that the judge believes that mr. sarkozy probably committed a crime , `` incoherent nan and `` unjust 0 nan","Mr. Sarkozy 's lawyer , Thierry Herzog , called the judge 's decision , which indicates that the judge believes that Mr. Sarkozy probably committed a crime , `` incoherent nan and `` unjust “ .",2,../../data/pilot_crowd_data/raw_data/f1321915_events_allmotivation,"Counter({'called__41__47': 14, 'indicates__78__87': 12, 'decision__61__69': 11, 'crime__150__155': 11, 'believes__103__111': 11, 'committed__138__147': 10, 'no_event': 1})",70,7,20,0.6717827052660361,"Counter({'called__41__47': 0.8576387662173266, 'indicates__78__87': 0.7708982798776342, 'believes__103__111': 0.7143694564931432, 'committed__138__147': 0.6863518441389861, 'decision__61__69': 0.6745771411293157, 'crime__150__155': 0.6401711124041753, 'no_event': 0.0})",0.4889636394687562,"Counter({'called__41__47': 0.7, 'indicates__78__87': 0.6, 'decision__61__69': 0.55, 'crime__150__155': 0.55, 'believes__103__111': 0.55, 'committed__138__147': 0.5, 'no_event': 0.05})",decision__61__69,11,0.6745771411293157,0.55,1.0
48.2,called__41__47###decision__61__69###indicates__78__87###believes__103__111###crime__150__155###committed__138__147,nyt_20130321_sarkozy,"mr. sarkozy s lawyer , thierry herzog , called the judge s decision , which indicates that the judge believes that mr. sarkozy probably committed a crime , `` incoherent nan and `` unjust 0 nan","Mr. Sarkozy 's lawyer , Thierry Herzog , called the judge 's decision , which indicates that the judge believes that Mr. Sarkozy probably committed a crime , `` incoherent nan and `` unjust “ .",2,../../data/pilot_crowd_data/raw_data/f1321915_events_allmotivation,"Counter({'called__41__47': 14, 'indicates__78__87': 12, 'decision__61__69': 11, 'crime__150__155': 11, 'believes__103__111': 11, 'committed__138__147': 10, 'no_event': 1})",70,7,20,0.6717827052660361,"Counter({'called__41__47': 0.8576387662173266, 'indicates__78__87': 0.7708982798776342, 'believes__103__111': 0.7143694564931432, 'committed__138__147': 0.6863518441389861, 'decision__61__69': 0.6745771411293157, 'crime__150__155': 0.6401711124041753, 'no_event': 0.0})",0.4889636394687562,"Counter({'called__41__47': 0.7, 'indicates__78__87': 0.6, 'decision__61__69': 0.55, 'crime__150__155': 0.55, 'believes__103__111': 0.55, 'committed__138__147': 0.5, 'no_event': 0.05})",indicates__78__87,12,0.7708982798776342,0.6,1.0
48.2,called__41__47###decision__61__69###indicates__78__87###believes__103__111###crime__150__155###committed__138__147,nyt_20130321_sarkozy,"mr. sarkozy s lawyer , thierry herzog , called the judge s decision , which indicates that the judge believes that mr. sarkozy probably committed a crime , `` incoherent nan and `` unjust 0 nan","Mr. Sarkozy 's lawyer , Thierry Herzog , called the judge 's decision , which indicates that the judge believes that Mr. Sarkozy probably committed a crime , `` incoherent nan and `` unjust “ .",2,../../data/pilot_crowd_data/raw_data/f1321915_events_allmotivation,"Counter({'called__41__47': 14, 'indicates__78__87': 12, 'decision__61__69': 11, 'crime__150__155': 11, 'believes__103__111': 11, 'committed__138__147': 10, 'no_event': 1})",70,7,20,0.6717827052660361,"Counter({'called__41__47': 0.8576387662173266, 'indicates__78__87': 0.7708982798776342, 'believes__103__111': 0.7143694564931432, 'committed__138__147': 0.6863518441389861, 'decision__61__69': 0.6745771411293157, 'crime__150__155': 0.6401711124041753, 'no_event': 0.0})",0.4889636394687562,"Counter({'called__41__47': 0.7, 'indicates__78__87': 0.6, 'decision__61__69': 0.55, 'crime__150__155': 0.55, 'believes__103__111': 0.55, 'committed__138__147': 0.5, 'no_event': 0.05})",believes__103__111,11,0.7143694564931432,0.55,1.0
48.2,called__41__47###decision__61__69###indicates__78__87###believes__103__111###crime__150__155###committed__138__147,nyt_20130321_sarkozy,"mr. sarkozy s lawyer , thierry herzog , called the judge s decision , which indicates that the judge believes that mr. sarkozy probably committed a crime , `` incoherent nan and `` unjust 0 nan","Mr. Sarkozy 's lawyer , Thierry Herzog , called the judge 's decision , which indicates that the judge believes that Mr. Sarkozy probably committed a crime , `` incoherent nan and `` unjust “ .",2,../../data/pilot_crowd_data/raw_data/f1321915_events_allmotivation,"Counter({'called__41__47': 14, 'indicates__78__87': 12, 'decision__61__69': 11, 'crime__150__155': 11, 'believes__103__111': 11, 'committed__138__147': 10, 'no_event': 1})",70,7,20,0.6717827052660361,"Counter({'called__41__47': 0.8576387662173266, 'indicates__78__87': 0.7708982798776342, 'believes__103__111': 0.7143694564931432, 'committed__138__147': 0.6863518441389861, 'decision__61__69': 0.6745771411293157, 'crime__150__155': 0.6401711124041753, 'no_event': 0.0})",0.4889636394687562,"Counter({'called__41__47': 0.7, 'indicates__78__87': 0.6, 'decision__61__69': 0.55, 'crime__150__155': 0.55, 'believes__103__111': 0.55, 'committed__138__147': 0.5, 'no_event': 0.05})",crime__150__155,11,0.6401711124041753,0.55,1.0
48.2,called__41__47###decision__61__69###indicates__78__87###believes__103__111###crime__150__155###committed__138__147,nyt_20130321_sarkozy,"mr. sarkozy s lawyer , thierry herzog , called the judge s decision , which indicates that the judge believes that mr. sarkozy probably committed a crime , `` incoherent nan and `` unjust 0 nan","Mr. Sarkozy 's lawyer , Thierry Herzog , called the judge 's decision , which indicates that the judge believes that Mr. Sarkozy probably committed a crime , `` incoherent nan and `` unjust “ .",2,../../data/pilot_crowd_data/raw_data/f1321915_events_allmotivation,"Counter({'called__41__47': 14, 'indicates__78__87': 12, 'decision__61__69': 11, 'crime__150__155': 11, 'believes__103__111': 11, 'committed__138__147': 10, 'no_event': 1})",70,7,20,0.6717827052660361,"Counter({'called__41__47': 0.8576387662173266, 'indicates__78__87': 0.7708982798776342, 'believes__103__111': 0.7143694564931432, 'committed__138__147': 0.6863518441389861, 'decision__61__69': 0.6745771411293157, 'crime__150__155': 0.6401711124041753, 'no_event': 0.0})",0.4889636394687562,"Counter({'called__41__47': 0.7, 'indicates__78__87': 0.6, 'decision__61__69': 0.55, 'crime__150__155': 0.55, 'believes__103__111': 0.55, 'committed__138__147': 0.5, 'no_event': 0.05})",committed__138__147,10,0.6863518441389861,0.5,0.0
48.2,called__41__47###decision__61__69###indicates__78__87###believes__103__111###crime__150__155###committed__138__147,nyt_20130321_sarkozy,"mr. sarkozy s lawyer , thierry herzog , called the judge s decision , which indicates that the judge believes that mr. sarkozy probably committed a crime , `` incoherent nan and `` unjust 0 nan","Mr. Sarkozy 's lawyer , Thierry Herzog , called the judge 's decision , which indicates that the judge believes that Mr. Sarkozy probably committed a crime , `` incoherent nan and `` unjust “ .",2,../../data/pilot_crowd_data/raw_data/f1321915_events_allmotivation,"Counter({'called__41__47': 14, 'indicates__78__87': 12, 'decision__61__69': 11, 'crime__150__155': 11, 'believes__103__111': 11, 'committed__138__147': 10, 'no_event': 1})",70,7,20,0.6717827052660361,"Counter({'called__41__47': 0.8576387662173266, 'indicates__78__87': 0.7708982798776342, 'believes__103__111': 0.7143694564931432, 'committed__138__147': 0.6863518441389861, 'decision__61__69': 0.6745771411293157, 'crime__150__155': 0.6401711124041753, 'no_event': 0.0})",0.4889636394687562,"Counter({'called__41__47': 0.7, 'indicates__78__87': 0.6, 'decision__61__69': 0.55, 'crime__150__155': 0.55, 'believes__103__111': 0.55, 'committed__138__147': 0.5, 'no_event': 0.05})",no_event,1,0.0,0.05,0.0
25.85,said__11__15###appeal__25__31###appeal .__25__33,nyt_20130321_sarkozy,the lawyer said he would appeal 0,The lawyer said he would appeal .,3,../../data/pilot_crowd_data/raw_data/f1321915_events_allmotivation,"Counter({'said__11__15': 18, 'appeal__25__31': 14, 'appeal .__25__33': 6})",38,3,20,0.7643689916122223,"Counter({'said__11__15': 0.9067126825880846, 'appeal__25__31': 0.8264946734374179, 'appeal .__25__33': 0.36785051337590247})",0.7186888886464187,"Counter({'said__11__15': 0.9, 'appeal__25__31': 0.7, 'appeal .__25__33': 0.3})",said__11__15,18,0.9067126825880846,0.9,1.0
25.85,said__11__15###appeal__25__31###appeal .__25__33,nyt_20130321_sarkozy,the lawyer said he would appeal 0,The lawyer said he would appeal .,3,../../data/pilot_crowd_data/raw_data/f1321915_events_allmotivation,"Counter({'said__11__15': 18, 'appeal__25__31': 14, 'appeal .__25__33': 6})",38,3,20,0.7643689916122223,"Counter({'said__11__15': 0.9067126825880846, 'appeal__25__31': 0.8264946734374179, 'appeal .__25__33': 0.36785051337590247})",0.7186888886464187,"Counter({'said__11__15': 0.9, 'appeal__25__31': 0.7, 'appeal .__25__33': 0.3})",appeal__25__31,14,0.8264946734374179,0.7,1.0
25.85,said__11__15###appeal__25__31###appeal .__25__33,nyt_20130321_sarkozy,the lawyer said he would appeal 0,The lawyer said he would appeal .,3,../../data/pilot_crowd_data/raw_data/f1321915_events_allmotivation,"Counter({'said__11__15': 18, 'appeal__25__31': 14, 'appeal .__25__33': 6})",38,3,20,0.7643689916122223,"Counter({'said__11__15': 0.9067126825880846, 'appeal__25__31': 0.8264946734374179, 'appeal .__25__33': 0.36785051337590247})",0.7186888886464187,"Counter({'said__11__15': 0.9, 'appeal__25__31': 0.7, 'appeal .__25__33': 0.3})",appeal .__25__33,6,0.3678505133759025,0.3,0.0
25.85,said__11__15###appeal__25__31###appeal .__25__33,nyt_20130321_sarkozy,the lawyer said he would appeal 0,The lawyer said he would appeal .,3,../../data/pilot_crowd_data/raw_data/f1321915_events_allmotivation,"Counter({'said__11__15': 18, 'appeal__25__31': 14, 'appeal .__25__33': 6})",38,3,20,0.7643689916122223,"Counter({'said__11__15': 0.9067126825880846, 'appeal__25__31': 0.8264946734374179, 'appeal .__25__33': 0.36785051337590247})",0.7186888886464187,"Counter({'said__11__15': 0.9, 'appeal__25__31': 0.7, 'appeal .__25__33': 0.3})",no_event,0,0.0,0.0,0.0
32.4,ruling__4__10###mean__32__36###lost__60__64###bid__81__84###stand__156__161###trial__162__167,nyt_20130321_sarkozy,"the ruling does not necessarily mean that mr. sarkozy , who lost his re-election bid last may and with it his presidential immunity from prosecution , will stand trial 0","The ruling does not necessarily mean that Mr. Sarkozy , who lost his re-election bid last May and with it his presidential immunity from prosecution , will stand trial .",4,../../data/pilot_crowd_data/raw_data/f1321915_events_allmotivation,"Counter({'lost__60__64': 15, 'ruling__4__10': 13, 'bid__81__84': 11, 'stand__156__161': 11, 'trial__162__167': 11, 'mean__32__36': 8})",69,6,20,0.6585847518275098,"Counter({'lost__60__64': 0.8409231423660035, 'ruling__4__10': 0.7727103177812551, 'bid__81__84': 0.708964527043211, 'trial__162__167': 0.6828448581461353, 'stand__156__161': 0.6828109875481277, 'mean__32__36': 0.5514292845804594})",0.5302207423609415,"Counter({'lost__60__64': 0.75, 'ruling__4__10': 0.65, 'bid__81__84': 0.55, 'stand__156__161': 0.55, 'trial__162__167': 0.55, 'mean__32__36': 0.4})",ruling__4__10,13,0.7727103177812551,0.65,1.0
