duration,input.all_runs_events,input.doc_id,input.lowercase_sentence,input.sentence,input.sentence_id,job,output.selectedtags_desc,output.selectedtags_desc.annotations,output.selectedtags_desc.unique_annotations,worker,uqs,unit_annotation_score,uqs_initial,unit_annotation_score_initial,validated_event,no_of_annotations,validated_event_final_score,validated_event_initial_score,Experts
53.45,denied__16__22###accepting__23__32###alleged__159__166###campaign__41__49###denied accepting__16__32,nyt_20130321_sarkozy,"mr. sarkozy has denied accepting illegal campaign funds from ms. bettencourt , either personally or through his party treasurer at the time , eric woerth , as alleged by her former butler 0","Mr. Sarkozy has denied accepting illegal campaign funds from Ms. Bettencourt , either personally or through his party treasurer at the time , Eric Woerth , as alleged by her former butler .",1,../../data/pilot_crowd_data/raw_data/f1321887_things_nonemotivation,"Counter({'denied__16__22': 13, 'alleged__159__166': 13, 'denied accepting__16__32': 12, 'accepting__23__32': 11, 'campaign__41__49': 8})",57,5,20,0.5839477233193945,"Counter({'alleged__159__166': 0.7205411139027035, 'denied__16__22': 0.7033467072282129, 'denied accepting__16__32': 0.6526118999934731, 'accepting__23__32': 0.5873016003247457, 'campaign__41__49': 0.40347877962059736})",0.5323027718573804,"Counter({'denied__16__22': 0.65, 'alleged__159__166': 0.65, 'denied accepting__16__32': 0.6, 'accepting__23__32': 0.55, 'campaign__41__49': 0.4})",campaign__41__49,8,0.40347877962059736,0.4,0.0
53.45,denied__16__22###accepting__23__32###alleged__159__166###campaign__41__49###denied accepting__16__32,nyt_20130321_sarkozy,"mr. sarkozy has denied accepting illegal campaign funds from ms. bettencourt , either personally or through his party treasurer at the time , eric woerth , as alleged by her former butler 0","Mr. Sarkozy has denied accepting illegal campaign funds from Ms. Bettencourt , either personally or through his party treasurer at the time , Eric Woerth , as alleged by her former butler .",1,../../data/pilot_crowd_data/raw_data/f1321887_things_nonemotivation,"Counter({'denied__16__22': 13, 'alleged__159__166': 13, 'denied accepting__16__32': 12, 'accepting__23__32': 11, 'campaign__41__49': 8})",57,5,20,0.5839477233193945,"Counter({'alleged__159__166': 0.7205411139027035, 'denied__16__22': 0.7033467072282129, 'denied accepting__16__32': 0.6526118999934731, 'accepting__23__32': 0.5873016003247457, 'campaign__41__49': 0.40347877962059736})",0.5323027718573804,"Counter({'denied__16__22': 0.65, 'alleged__159__166': 0.65, 'denied accepting__16__32': 0.6, 'accepting__23__32': 0.55, 'campaign__41__49': 0.4})",denied accepting__16__32,12,0.6526118999934731,0.6,0.0
53.45,denied__16__22###accepting__23__32###alleged__159__166###campaign__41__49###denied accepting__16__32,nyt_20130321_sarkozy,"mr. sarkozy has denied accepting illegal campaign funds from ms. bettencourt , either personally or through his party treasurer at the time , eric woerth , as alleged by her former butler 0","Mr. Sarkozy has denied accepting illegal campaign funds from Ms. Bettencourt , either personally or through his party treasurer at the time , Eric Woerth , as alleged by her former butler .",1,../../data/pilot_crowd_data/raw_data/f1321887_things_nonemotivation,"Counter({'denied__16__22': 13, 'alleged__159__166': 13, 'denied accepting__16__32': 12, 'accepting__23__32': 11, 'campaign__41__49': 8})",57,5,20,0.5839477233193945,"Counter({'alleged__159__166': 0.7205411139027035, 'denied__16__22': 0.7033467072282129, 'denied accepting__16__32': 0.6526118999934731, 'accepting__23__32': 0.5873016003247457, 'campaign__41__49': 0.40347877962059736})",0.5323027718573804,"Counter({'denied__16__22': 0.65, 'alleged__159__166': 0.65, 'denied accepting__16__32': 0.6, 'accepting__23__32': 0.55, 'campaign__41__49': 0.4})",no_event,0,0.0,0.0,0.0
48.45,called__41__47###decision__61__69###indicates__78__87###believes__103__111###crime__150__155###committed__138__147,nyt_20130321_sarkozy,"mr. sarkozy s lawyer , thierry herzog , called the judge s decision , which indicates that the judge believes that mr. sarkozy probably committed a crime , `` incoherent nan and `` unjust 0 nan","Mr. Sarkozy 's lawyer , Thierry Herzog , called the judge 's decision , which indicates that the judge believes that Mr. Sarkozy probably committed a crime , `` incoherent nan and `` unjust “ .",2,../../data/pilot_crowd_data/raw_data/f1321887_things_nonemotivation,"Counter({'called__41__47': 14, 'indicates__78__87': 13, 'believes__103__111': 13, 'committed__138__147': 13, 'crime__150__155': 12, 'decision__61__69': 11})",76,6,20,0.6538271209766213,"Counter({'called__41__47': 0.8048607225531363, 'committed__138__147': 0.7257290110622332, 'believes__103__111': 0.7247149239356503, 'indicates__78__87': 0.7159325196487748, 'decision__61__69': 0.6077992621765287, 'crime__150__155': 0.6076761499141455})",0.5763747081167263,"Counter({'called__41__47': 0.7, 'indicates__78__87': 0.65, 'believes__103__111': 0.65, 'committed__138__147': 0.65, 'crime__150__155': 0.6, 'decision__61__69': 0.55})",called__41__47,14,0.8048607225531363,0.7,1.0
48.45,called__41__47###decision__61__69###indicates__78__87###believes__103__111###crime__150__155###committed__138__147,nyt_20130321_sarkozy,"mr. sarkozy s lawyer , thierry herzog , called the judge s decision , which indicates that the judge believes that mr. sarkozy probably committed a crime , `` incoherent nan and `` unjust 0 nan","Mr. Sarkozy 's lawyer , Thierry Herzog , called the judge 's decision , which indicates that the judge believes that Mr. Sarkozy probably committed a crime , `` incoherent nan and `` unjust “ .",2,../../data/pilot_crowd_data/raw_data/f1321887_things_nonemotivation,"Counter({'called__41__47': 14, 'indicates__78__87': 13, 'believes__103__111': 13, 'committed__138__147': 13, 'crime__150__155': 12, 'decision__61__69': 11})",76,6,20,0.6538271209766213,"Counter({'called__41__47': 0.8048607225531363, 'committed__138__147': 0.7257290110622332, 'believes__103__111': 0.7247149239356503, 'indicates__78__87': 0.7159325196487748, 'decision__61__69': 0.6077992621765287, 'crime__150__155': 0.6076761499141455})",0.5763747081167263,"Counter({'called__41__47': 0.7, 'indicates__78__87': 0.65, 'believes__103__111': 0.65, 'committed__138__147': 0.65, 'crime__150__155': 0.6, 'decision__61__69': 0.55})",decision__61__69,11,0.6077992621765287,0.55,1.0
48.45,called__41__47###decision__61__69###indicates__78__87###believes__103__111###crime__150__155###committed__138__147,nyt_20130321_sarkozy,"mr. sarkozy s lawyer , thierry herzog , called the judge s decision , which indicates that the judge believes that mr. sarkozy probably committed a crime , `` incoherent nan and `` unjust 0 nan","Mr. Sarkozy 's lawyer , Thierry Herzog , called the judge 's decision , which indicates that the judge believes that Mr. Sarkozy probably committed a crime , `` incoherent nan and `` unjust “ .",2,../../data/pilot_crowd_data/raw_data/f1321887_things_nonemotivation,"Counter({'called__41__47': 14, 'indicates__78__87': 13, 'believes__103__111': 13, 'committed__138__147': 13, 'crime__150__155': 12, 'decision__61__69': 11})",76,6,20,0.6538271209766213,"Counter({'called__41__47': 0.8048607225531363, 'committed__138__147': 0.7257290110622332, 'believes__103__111': 0.7247149239356503, 'indicates__78__87': 0.7159325196487748, 'decision__61__69': 0.6077992621765287, 'crime__150__155': 0.6076761499141455})",0.5763747081167263,"Counter({'called__41__47': 0.7, 'indicates__78__87': 0.65, 'believes__103__111': 0.65, 'committed__138__147': 0.65, 'crime__150__155': 0.6, 'decision__61__69': 0.55})",indicates__78__87,13,0.7159325196487748,0.65,1.0
48.45,called__41__47###decision__61__69###indicates__78__87###believes__103__111###crime__150__155###committed__138__147,nyt_20130321_sarkozy,"mr. sarkozy s lawyer , thierry herzog , called the judge s decision , which indicates that the judge believes that mr. sarkozy probably committed a crime , `` incoherent nan and `` unjust 0 nan","Mr. Sarkozy 's lawyer , Thierry Herzog , called the judge 's decision , which indicates that the judge believes that Mr. Sarkozy probably committed a crime , `` incoherent nan and `` unjust “ .",2,../../data/pilot_crowd_data/raw_data/f1321887_things_nonemotivation,"Counter({'called__41__47': 14, 'indicates__78__87': 13, 'believes__103__111': 13, 'committed__138__147': 13, 'crime__150__155': 12, 'decision__61__69': 11})",76,6,20,0.6538271209766213,"Counter({'called__41__47': 0.8048607225531363, 'committed__138__147': 0.7257290110622332, 'believes__103__111': 0.7247149239356503, 'indicates__78__87': 0.7159325196487748, 'decision__61__69': 0.6077992621765287, 'crime__150__155': 0.6076761499141455})",0.5763747081167263,"Counter({'called__41__47': 0.7, 'indicates__78__87': 0.65, 'believes__103__111': 0.65, 'committed__138__147': 0.65, 'crime__150__155': 0.6, 'decision__61__69': 0.55})",believes__103__111,13,0.7247149239356503,0.65,1.0
48.45,called__41__47###decision__61__69###indicates__78__87###believes__103__111###crime__150__155###committed__138__147,nyt_20130321_sarkozy,"mr. sarkozy s lawyer , thierry herzog , called the judge s decision , which indicates that the judge believes that mr. sarkozy probably committed a crime , `` incoherent nan and `` unjust 0 nan","Mr. Sarkozy 's lawyer , Thierry Herzog , called the judge 's decision , which indicates that the judge believes that Mr. Sarkozy probably committed a crime , `` incoherent nan and `` unjust “ .",2,../../data/pilot_crowd_data/raw_data/f1321887_things_nonemotivation,"Counter({'called__41__47': 14, 'indicates__78__87': 13, 'believes__103__111': 13, 'committed__138__147': 13, 'crime__150__155': 12, 'decision__61__69': 11})",76,6,20,0.6538271209766213,"Counter({'called__41__47': 0.8048607225531363, 'committed__138__147': 0.7257290110622332, 'believes__103__111': 0.7247149239356503, 'indicates__78__87': 0.7159325196487748, 'decision__61__69': 0.6077992621765287, 'crime__150__155': 0.6076761499141455})",0.5763747081167263,"Counter({'called__41__47': 0.7, 'indicates__78__87': 0.65, 'believes__103__111': 0.65, 'committed__138__147': 0.65, 'crime__150__155': 0.6, 'decision__61__69': 0.55})",crime__150__155,12,0.6076761499141455,0.6,1.0
48.45,called__41__47###decision__61__69###indicates__78__87###believes__103__111###crime__150__155###committed__138__147,nyt_20130321_sarkozy,"mr. sarkozy s lawyer , thierry herzog , called the judge s decision , which indicates that the judge believes that mr. sarkozy probably committed a crime , `` incoherent nan and `` unjust 0 nan","Mr. Sarkozy 's lawyer , Thierry Herzog , called the judge 's decision , which indicates that the judge believes that Mr. Sarkozy probably committed a crime , `` incoherent nan and `` unjust “ .",2,../../data/pilot_crowd_data/raw_data/f1321887_things_nonemotivation,"Counter({'called__41__47': 14, 'indicates__78__87': 13, 'believes__103__111': 13, 'committed__138__147': 13, 'crime__150__155': 12, 'decision__61__69': 11})",76,6,20,0.6538271209766213,"Counter({'called__41__47': 0.8048607225531363, 'committed__138__147': 0.7257290110622332, 'believes__103__111': 0.7247149239356503, 'indicates__78__87': 0.7159325196487748, 'decision__61__69': 0.6077992621765287, 'crime__150__155': 0.6076761499141455})",0.5763747081167263,"Counter({'called__41__47': 0.7, 'indicates__78__87': 0.65, 'believes__103__111': 0.65, 'committed__138__147': 0.65, 'crime__150__155': 0.6, 'decision__61__69': 0.55})",committed__138__147,13,0.7257290110622332,0.65,0.0
48.45,called__41__47###decision__61__69###indicates__78__87###believes__103__111###crime__150__155###committed__138__147,nyt_20130321_sarkozy,"mr. sarkozy s lawyer , thierry herzog , called the judge s decision , which indicates that the judge believes that mr. sarkozy probably committed a crime , `` incoherent nan and `` unjust 0 nan","Mr. Sarkozy 's lawyer , Thierry Herzog , called the judge 's decision , which indicates that the judge believes that Mr. Sarkozy probably committed a crime , `` incoherent nan and `` unjust “ .",2,../../data/pilot_crowd_data/raw_data/f1321887_things_nonemotivation,"Counter({'called__41__47': 14, 'indicates__78__87': 13, 'believes__103__111': 13, 'committed__138__147': 13, 'crime__150__155': 12, 'decision__61__69': 11})",76,6,20,0.6538271209766213,"Counter({'called__41__47': 0.8048607225531363, 'committed__138__147': 0.7257290110622332, 'believes__103__111': 0.7247149239356503, 'indicates__78__87': 0.7159325196487748, 'decision__61__69': 0.6077992621765287, 'crime__150__155': 0.6076761499141455})",0.5763747081167263,"Counter({'called__41__47': 0.7, 'indicates__78__87': 0.65, 'believes__103__111': 0.65, 'committed__138__147': 0.65, 'crime__150__155': 0.6, 'decision__61__69': 0.55})",no_event,0,0.0,0.0,0.0
53.4,said__11__15###appeal__25__31###appeal .__25__33,nyt_20130321_sarkozy,the lawyer said he would appeal 0,The lawyer said he would appeal .,3,../../data/pilot_crowd_data/raw_data/f1321887_things_nonemotivation,"Counter({'said__11__15': 16, 'appeal__25__31': 16, 'appeal .__25__33': 6})",38,3,20,0.7467178522511687,"Counter({'said__11__15': 0.8495208359438268, 'appeal__25__31': 0.8459152237001157, 'appeal .__25__33': 0.329783925625607})",0.7015043279966344,"Counter({'said__11__15': 0.8, 'appeal__25__31': 0.8, 'appeal .__25__33': 0.3})",said__11__15,16,0.8495208359438268,0.8,1.0
53.4,said__11__15###appeal__25__31###appeal .__25__33,nyt_20130321_sarkozy,the lawyer said he would appeal 0,The lawyer said he would appeal .,3,../../data/pilot_crowd_data/raw_data/f1321887_things_nonemotivation,"Counter({'said__11__15': 16, 'appeal__25__31': 16, 'appeal .__25__33': 6})",38,3,20,0.7467178522511687,"Counter({'said__11__15': 0.8495208359438268, 'appeal__25__31': 0.8459152237001157, 'appeal .__25__33': 0.329783925625607})",0.7015043279966344,"Counter({'said__11__15': 0.8, 'appeal__25__31': 0.8, 'appeal .__25__33': 0.3})",appeal__25__31,16,0.8459152237001157,0.8,1.0
53.4,said__11__15###appeal__25__31###appeal .__25__33,nyt_20130321_sarkozy,the lawyer said he would appeal 0,The lawyer said he would appeal .,3,../../data/pilot_crowd_data/raw_data/f1321887_things_nonemotivation,"Counter({'said__11__15': 16, 'appeal__25__31': 16, 'appeal .__25__33': 6})",38,3,20,0.7467178522511687,"Counter({'said__11__15': 0.8495208359438268, 'appeal__25__31': 0.8459152237001157, 'appeal .__25__33': 0.329783925625607})",0.7015043279966344,"Counter({'said__11__15': 0.8, 'appeal__25__31': 0.8, 'appeal .__25__33': 0.3})",appeal .__25__33,6,0.329783925625607,0.3,0.0
53.4,said__11__15###appeal__25__31###appeal .__25__33,nyt_20130321_sarkozy,the lawyer said he would appeal 0,The lawyer said he would appeal .,3,../../data/pilot_crowd_data/raw_data/f1321887_things_nonemotivation,"Counter({'said__11__15': 16, 'appeal__25__31': 16, 'appeal .__25__33': 6})",38,3,20,0.7467178522511687,"Counter({'said__11__15': 0.8495208359438268, 'appeal__25__31': 0.8459152237001157, 'appeal .__25__33': 0.329783925625607})",0.7015043279966344,"Counter({'said__11__15': 0.8, 'appeal__25__31': 0.8, 'appeal .__25__33': 0.3})",no_event,0,0.0,0.0,0.0
49.9,ruling__4__10###mean__32__36###lost__60__64###bid__81__84###stand__156__161###trial__162__167,nyt_20130321_sarkozy,"the ruling does not necessarily mean that mr. sarkozy , who lost his re-election bid last may and with it his presidential immunity from prosecution , will stand trial 0","The ruling does not necessarily mean that Mr. Sarkozy , who lost his re-election bid last May and with it his presidential immunity from prosecution , will stand trial .",4,../../data/pilot_crowd_data/raw_data/f1321887_things_nonemotivation,"Counter({'lost__60__64': 14, 'ruling__4__10': 11, 'stand__156__161': 11, 'bid__81__84': 8, 'trial__162__167': 8, 'mean__32__36': 7})",59,6,20,0.5145781223235163,"Counter({'lost__60__64': 0.771293211816802, 'stand__156__161': 0.6342807618279223, 'ruling__4__10': 0.6140619583466743, 'bid__81__84': 0.47130714173074745, 'trial__162__167': 0.46647190784936304, 'mean__32__36': 0.35463231606700973})",0.447961857936275,"Counter({'lost__60__64': 0.7, 'ruling__4__10': 0.55, 'stand__156__161': 0.55, 'bid__81__84': 0.4, 'trial__162__167': 0.4, 'mean__32__36': 0.35})",ruling__4__10,11,0.6140619583466743,0.55,1.0
